track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,will_enjoy
13HVjjWUZFaWilh2QUJKsP,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464,4,0
6shRGWCtBUOPFLFTTqXZIC,0.787,0.655,6,-8.339,0,0.0431,0.238,0.000171,0.138,0.65,102.485,4,1
4Jz4bjXeiF2SXVj9P4YfY5,0.674,0.778,0,-5.367,1,0.0376,0.0469,0.0,0.145,0.816,90.01,4,0
4VywXu6umkIQ2OS0m1I79y,0.868,0.347,5,-9.529,1,0.0536,0.308,2e-05,0.11,0.659,110.059,4,1
38YgZVHPWOWsKrsCXz6JyP,0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,4,0
1EAgPzRbK9YmdOESSMUm6P,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,4,1
5vYA1mW9g2Coh1HUFUSmlb,0.521,0.673,8,-8.685,1,0.0284,0.00573,0.0,0.12,0.543,108.031,4,1
4IoYz8XqqdowINzfRrFnhi,0.338,0.803,8,-5.412,0,0.0413,0.0187,0.0,0.136,0.4,151.994,4,0
1fXiYSWmkKJfRKMegCkI11,0.478,0.758,1,-5.4,1,0.0331,0.00974,0.00717,0.312,0.452,131.109,4,1
3vUn7FE3ZaQgJmkhIrIirF,0.594,0.51,4,-9.621,1,0.0383,0.047,7.27e-05,0.0959,0.368,141.979,4,1
2ToW7zhGCrVrLU4fiKj9U1,0.536,0.775,8,-6.765,1,0.0394,0.228,0.000143,0.0947,0.485,151.393,4,0
0wqOReZDnrefefEsrIGeR4,0.541,0.864,1,-4.915,1,0.0357,0.00118,0.0,0.0896,0.435,124.557,4,1
0aJrYfARfCKzv6gXjhs4SZ,0.792,0.647,4,-8.314,1,0.045,0.255,0.000223,0.132,0.694,102.477,4,1
0ll8uFnc0nANY35E0Lfxvg,0.453,0.655,9,-4.22,1,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,4,0
5DiXcVovI0FcY2s0icWWUu,0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,4,0
7vFv0yFGMJW3qVXbAd9BK9,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,4,0
5MMZJtHOiH1RmQSSe3DJdg,0.389,0.431,7,-8.061,1,0.0344,0.249,0.0,0.13,0.275,142.14,4,1
5imShWWzwqfAJ9gXFpGAQh,0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739,4,0
1N62wozuHCvczCkY4QidpP,0.592,0.729,8,-4.156,1,0.0448,0.022,0.0,0.0653,0.709,116.03,4,1
5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,4,1
4E6cwWJWZw2zWf7VFbH7wf,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,4,1
0W4Kpfp1w2xkY3PrV714B7,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,4,0
4B4vB3oB8csotplfoQcAd6,0.52,0.496,5,-8.121,1,0.0271,0.0234,2.05e-05,0.0905,0.496,138.81,4,1
1YLJVmuzeM2YSUkCCaTNUB,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,4,0
5eWOsyHHic4vJP3LjTVhqv,0.765,0.535,0,-7.229,1,0.0265,0.22,2.55e-05,0.104,0.548,105.019,4,1
3d8y0t70g7hw2FOWl9Z4Fm,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,4,0
4w1lzcaoZ1IC2K5TwjalRP,0.56,0.825,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931,4,0
1KxwZYyzWNyZSRyErj2ojT,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.897,4,0
0KAiuUOrLTIkzkpfpn9jb9,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,4,1
1fBl642IhJOE5U319Gy2Go,0.482,0.833,5,-5.611,1,0.0449,0.000346,0.0,0.365,0.74,148.039,4,0
4T6FWA703h6H7zk1FoSARw,0.826,0.694,7,-7.862,1,0.0315,0.316,0.0285,0.074,0.852,123.932,4,1
3Hvg5tRKsQlX25wYwgMF9p,0.67,0.609,7,-10.088,1,0.0333,0.749,6.74e-05,0.227,0.573,127.463,4,1
03xWMkKEbeO4SnylA53ipj,0.673,0.42,4,-7.581,1,0.0317,0.112,0.0,0.0897,0.385,108.066,4,1
4MflGTO2ZTcSQ12bWcyRgI,0.752,0.775,9,-7.289,1,0.0546,0.0324,0.0,0.351,0.595,122.014,4,1
0815caqt2Lytro5EIzMufT,0.459,0.427,7,-7.734,1,0.0267,0.114,0.0,0.168,0.354,139.902,3,1
0nnwn7LWHCAu09jfuH1xTA,0.395,0.843,8,-4.476,1,0.0374,0.00483,0.0,0.0404,0.481,112.423,4,1
3ekNuTF3UpOvIZCfiejpnC,0.598,0.56,0,-11.679,1,0.0375,0.607,0.0432,0.196,0.221,115.01,4,1
4RCWB3V8V0dignt99LZ8vH,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,4,1
0rFOs9paloAvEtzwDX1Kmc,0.697,0.474,9,-6.663,1,0.0351,0.603,0.0,0.11,0.249,127.904,4,1
2jdAk8ATWIL3dwT47XpRfu,0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,5,1
2l57cfmCnOkwNX1tky02n1,0.518,0.916,3,-3.858,1,0.0454,0.000148,0.0,0.291,0.646,109.864,4,1
7ETjhPaIU4UmHOiimJBZz9,0.639,0.713,5,-4.368,0,0.0337,0.0539,0.0,0.102,0.717,86.1,4,1
6foY66mWZN0pSRjZ408c00,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,4,1
42TtHTxWk782ZBiqyOi2d1,0.447,0.441,0,-7.658,1,0.0456,0.874,4.36e-05,0.188,0.286,122.811,4,1
0bILU0UiNDmA5Ff6whhb2R,0.57,0.67,1,-6.519,1,0.0274,0.426,0.0,0.108,0.593,140.924,4,1
2tgQaL85WoRfgEa4hFQgrE,0.536,0.574,7,-6.705,1,0.0254,0.75,0.00277,0.105,0.877,87.194,4,1
0OWhKvvsHptt6vnnNUSM9a,0.544,0.573,8,-5.694,1,0.0356,0.0958,0.0,0.104,0.233,122.977,4,1
1jX9wlAgVkAl0fCZqkCI73,0.676,0.856,11,-4.35,1,0.0393,0.454,0.0,0.141,0.965,144.092,4,1
0bPnT6i9H1p8Vd85GS6Z7I,0.63,0.754,2,-3.564,1,0.0284,0.0963,0.0,0.268,0.73,95.999,4,1
1SjsVdSXpwm1kTdYEHoPIT,0.505,0.27,9,-9.165,0,0.0333,0.593,0.0,0.133,0.557,98.721,4,1
6DLbBlGIOjjEj0dNN25zhZ,0.38,0.488,9,-6.637,1,0.029,0.126,7.23e-06,0.115,0.268,156.031,3,0
0fCwTrRNfoNk962ati8n2K,0.585,0.55,11,-7.342,1,0.0255,0.408,3.97e-05,0.115,0.839,78.176,4,0
1TE8AAk9koG0UJco6ZAUfx,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991,3,1
0ZUo4YjG4saFnEJhdWp9Bt,0.519,0.749,6,-3.318,0,0.0405,0.271,0.0,0.119,0.29,147.905,4,1
5jfhLCSIFUO4ndzNRh4w4G,0.508,0.296,3,-10.513,1,0.0755,0.897,5e-05,0.11,0.134,82.532,4,0
0n2SEXB2qoRQg171q7XqeW,0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,4,1
1Omt5bfz1tZUCqd26HxbS0,0.581,0.687,6,-5.4,1,0.105,0.229,0.0,0.109,0.187,76.014,4,0
1cU34sZG9kF4FYHCoAD0Ib,0.855,0.691,2,-6.51,1,0.0514,0.144,0.0,0.36,0.647,121.472,4,1
6zC0mpGYwbNTpk9SKwh08f,0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,4,0
13lZDbwonGhOflQLQIfdtZ,0.534,0.441,7,-5.752,1,0.0303,0.661,0.0,0.0934,0.439,97.009,4,1
5lN1EH25gdiqT1SFALMAq1,0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,4,1
1qRA5BS78u3gME0loMl9AA,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,4,1
4vO9dmzNRqDhFY3jD1a3P7,0.581,0.624,9,-8.346,1,0.0777,0.0987,0.0,0.0411,0.637,139.714,4,1
4lJ6YVXQ0jUk5ILu0PSrA4,0.601,0.574,2,-8.166,1,0.03,0.579,1.14e-05,0.216,0.8,147.964,4,0
3lN8PP6R2IxbLP05QpYXng,0.439,0.734,2,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,4,0
4iya38ctQ1httyA6NOG9oW,0.374,0.778,5,-4.466,1,0.0363,0.1,0.199,0.107,0.484,133.85,3,1
3RNyGLgSvmVRZ7xKUp8Wgd,0.642,0.65,4,-8.567,1,0.0623,0.66,0.0,0.14,0.973,164.421,4,0
6zGDIDjfDkPyNxrEERO3XG,0.58,0.885,0,-5.154,0,0.0715,0.1,0.00157,0.146,0.788,145.405,4,0
70eDxAyAraNTiD6lx2ZEnH,0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988,4,0
4c4jJJoaiY21t2TyRZgdWS,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,4,1
2QfiRTz5Yc8DdShCxG1tB2,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,4,0
7aOor99o8NNLZYElOXlBG1,0.582,0.962,4,-3.037,1,0.0542,0.0096,0.128,0.283,0.506,123.971,4,1
21Qsj3cMVCx2xF2EVVNbEu,0.356,0.982,4,-1.574,0,0.112,0.713,0.00145,0.941,0.299,95.754,4,0
05NYcsjJwOYq4jIiKPVj9p,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,4,1
1qOU8KzFifXE9YrgjVwYvc,0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,4,0
1hHGUdFaiJHw9hVZGJWYO2,0.585,0.532,7,-9.673,1,0.0268,0.209,0.00797,0.227,0.68,94.461,4,0
63xdwScd1Ai1GigAwQxE8y,0.756,0.401,7,-10.702,0,0.0526,0.582,0.011,0.0541,0.514,101.954,4,1
1gcESexgftSuLuML57Y69q,0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,4,1
70YvYr2hGlS01bKRIho1HM,0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,4,0
0QULNNd9z5s35entfiiXoa,0.612,0.884,5,-4.4,1,0.0459,0.00516,0.0,0.0997,0.626,119.991,4,1
65GbQI9VDTs7vo6MJL2iJA,0.424,0.465,6,-6.595,1,0.0297,0.461,5.52e-05,0.154,0.462,112.418,3,1
2kkvB3RNRzwjFdGhaUA0tz,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,1
2K2M0TcglCRLLpFOzKeFZA,0.683,0.594,2,-8.289,1,0.0347,0.385,8.61e-05,0.121,0.734,115.099,4,1
3XKIUb7HzIF1Vu9usunMzc,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,4,1
43DeSV93pJPT4lCZaWZ6b1,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,4,0
5MAK1nd8R6PWnle1Q1WJvh,0.509,0.448,4,-7.552,0,0.0357,0.00713,0.0137,0.244,0.221,156.909,3,0
3ykSdTGmYPFl8pDBXer1zG,0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.266,4,1
1a2iF9XymafjRk56q7oCxo,0.427,0.626,8,-11.821,1,0.0385,0.0274,0.00395,0.106,0.743,126.877,4,1
4Hhv2vrOTy89HFRcjU3QOx,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,3,0
5G1sTBGbZT5o4PNRc75RKI,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,4,0
6DE1vkPkMn2I77360IBb8t,0.537,0.851,4,-4.591,1,0.0443,0.0329,0.00105,0.131,0.155,129.022,4,1
7vguMCv8uVuZLiQJ156u3Z,0.573,0.539,2,-6.091,0,0.0322,0.0162,1.16e-05,0.105,0.39,75.012,4,0
0P7DoyGrr4Wp9w5TotEtUC,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,4,0
5n0CTysih20NYdT2S0Wpe8,0.47,0.623,0,-5.655,1,0.0302,0.392,0.000439,0.0992,0.298,77.861,4,0
1UBQ5GK8JaQjm5VbkBZY66,0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,4,1
4fUU9WKxEgJXyrZJsUA2iP,0.406,0.713,7,-5.49,1,0.0348,0.276,0.00354,0.112,0.577,164.444,4,0
3hhbDnFUb2bicI2df6VurK,0.635,0.184,8,-10.785,1,0.0456,0.665,0.0,0.146,0.177,128.424,4,1
0S5MCBH1qTVCsckidwvS8G,0.469,0.248,1,-13.946,1,0.0641,0.891,0.886,0.112,0.333,179.51,4,0
1xBNJg2dvZsmUM4yoBag9N,0.626,0.517,0,-13.593,1,0.0395,0.487,0.00192,0.0822,0.829,91.895,4,1
4BU9s6QLGFCaxlgaPWWuFY,0.527,0.118,7,-17.135,1,0.0449,0.951,0.902,0.111,0.402,135.609,3,1
6WuBXGHGpSqpkFCl7ei8xp,0.468,0.36,0,-8.721,1,0.0334,0.881,0.0946,0.12,0.374,95.915,4,1
5xAm3DM3XkDXEWU7Es5AI9,0.651,0.302,6,-11.253,0,0.0335,0.846,0.72,0.105,0.262,125.311,4,1
7EaZOfcQgKj53K2FPKWpIk,0.498,0.0749,4,-22.481,0,0.0473,0.982,0.925,0.111,0.263,106.329,4,1
0wqeaDeaKq14IuQESPqBEJ,0.478,0.212,0,-13.124,1,0.0516,0.938,0.0,0.587,0.431,74.643,4,0
4U8pBfTMo2rVQuvn3BXxQ4,0.79,0.327,3,-11.116,1,0.0474,0.883,0.144,0.0957,0.381,104.036,4,1
3Su94JQMs4BUAAldxFsWmY,0.577,0.253,5,-10.615,1,0.0625,0.814,0.748,0.111,0.25,95.782,4,1
6EOpjNGn34eXLJASVcUksY,0.218,0.0293,0,-31.517,1,0.0425,0.951,0.565,0.228,0.037,68.836,3,0
2jqNOlwfO6RslKx1TmLljK,0.592,0.415,6,-8.615,1,0.045,0.889,0.756,0.24,0.335,129.635,4,1
5NO96KkIVx6AdOTV77C4Ck,0.424,0.471,0,-8.933,1,0.0526,0.837,0.829,0.378,0.944,63.114,4,0
4QzZVJc6qPTtTkPem7qZRo,0.486,0.313,7,-14.323,1,0.0252,0.894,0.948,0.167,0.199,102.605,4,1
44tGSzsMCM5gECnCU9vCQU,0.513,0.271,11,-12.186,1,0.0423,0.884,0.797,0.109,0.245,114.545,4,1
0jh9Or3bRBoF487GEvEaCH,0.499,0.0738,10,-18.129,1,0.0471,0.97,0.938,0.109,0.325,97.588,3,1
5Coby45wjYCSVv49K7akR9,0.667,0.192,0,-15.375,1,0.0482,0.847,0.771,0.108,0.0918,73.906,4,0
5UewWG58QFgJXV36lH6kY8,0.52,0.184,9,-17.902,1,0.068,0.961,0.917,0.102,0.443,81.602,4,0
4ZAvg7HUOB3jH9e5niRKgQ,0.572,0.122,3,-18.165,0,0.0844,0.933,0.872,0.111,0.095,124.235,4,1
7dm2MG1cI9oo3kZgpjMLFz,0.507,0.309,6,-14.429,0,0.0383,0.784,0.0,0.138,0.716,82.052,4,0
1m3BAsNsQAaSNMD2M6vlKY,0.682,0.752,2,-9.521,1,0.0454,0.476,0.863,0.0768,0.964,81.081,4,0
40DiuuFQbqp164cuqNdCIA,0.594,0.172,9,-15.82,1,0.0422,0.872,0.717,0.103,0.292,72.658,4,0
0porleM25n0O0ZZTPPXQFY,0.143,0.0177,1,-33.8,1,0.0537,0.966,0.686,0.105,0.198,86.543,4,0
3n1DCR84wibN1QdQ76juzz,0.477,0.17,3,-14.234,1,0.0896,0.836,0.88,0.128,0.207,126.519,4,1
0U86hztiLpoyVjJiRVZxJF,0.0771,0.031,0,-32.185,1,0.0599,0.994,0.944,0.113,0.205,78.158,1,0
7jcLeqojncPZAFh2VUO7mD,0.532,0.247,2,-15.507,1,0.0339,0.73,0.0,0.18,0.67,87.995,4,0
0SdFIDXpGJnd7rIWbXQxIv,0.426,0.243,9,-10.765,0,0.057,0.821,0.545,0.112,0.211,148.255,4,1
7i1ElAFtdc1ZQ35caqmjMy,0.481,0.18,5,-14.994,1,0.05,0.876,0.949,0.121,0.212,126.174,4,1
5eIg1epMoq4ZRNPEy0W7wH,0.726,0.0946,6,-19.029,1,0.0693,0.951,0.884,0.111,0.206,63.309,4,0
53Tfvtz3yKpKSevEiC77wu,0.529,0.431,7,-6.323,1,0.057,0.675,0.00152,0.102,0.168,82.869,4,0
0k6P9cdEA9K3k0ASde2Kof,0.253,0.098,11,-19.878,0,0.0437,0.93,0.862,0.122,0.062,84.865,4,0
2HTYj5Z5LH7QXK4EcyBsWt,0.513,0.324,4,-10.822,1,0.0634,0.895,0.793,0.113,0.203,175.82,3,0
3y2JGBw04pev6VIeKTJCOO,0.788,0.207,9,-10.582,1,0.0618,0.892,0.936,0.115,0.289,89.999,4,1
4S77OLbigZvNbiePlvjbDf,0.494,0.267,9,-9.898,1,0.066,0.878,0.0,0.14,0.481,182.03,3,0
7wg7dmX824pIbY8ONfbgAz,0.868,0.479,8,-10.491,1,0.145,0.891,0.941,0.0989,0.543,110.097,3,1
1jHNQodYIGvk187xrISw1i,0.672,0.0914,5,-16.644,1,0.083,0.969,0.747,0.109,0.354,143.403,3,1
1KmzKvDdiKdcVoxxILTDdz,0.501,0.17,0,-17.733,1,0.0487,0.973,0.939,0.122,0.789,75.064,4,0
6js7mLpJ4vlOkR8rme6fDD,0.561,0.251,8,-13.709,1,0.0532,0.835,0.557,0.0842,0.25,75.182,4,0
1PINN6x0Riouab3wPSglpp,0.294,0.00785,4,-29.64,0,0.0667,0.994,0.956,0.0929,0.173,70.958,3,0
2isQvtKEghXrIznabDgbyI,0.607,0.2,0,-13.138,1,0.0488,0.874,0.00837,0.111,0.238,105.637,4,1
2v2jnqIRqN9aCh6ZDTLpqC,0.742,0.268,3,-11.442,1,0.0522,0.9,0.757,0.105,0.446,119.951,4,1
3rKkf5p5UDTjededRrAyZn,0.479,0.254,5,-10.675,1,0.0433,0.84,0.841,0.117,0.254,149.139,4,1
3Oj3qgVvYddVbPrNBDEWO3,0.599,0.0455,7,-21.333,1,0.0595,0.97,0.946,0.112,0.146,112.894,4,1
7nzCeSlzWIsZh1B8pzFOhs,0.584,0.142,7,-15.152,1,0.0482,0.939,0.798,0.105,0.205,96.055,3,1
21Fs9UuXGoESVVESdWTxZ5,0.464,0.0216,4,-25.896,1,0.0466,0.987,0.863,0.0974,0.235,101.965,4,1
0EjxneWpJA1hT8Ek2Kq14b,0.754,0.363,4,-9.875,0,0.0635,0.909,0.612,0.223,0.337,89.94,4,1
4cqJkAtlbTUMeBy0rMXnCV,0.555,0.322,0,-9.822,1,0.0358,0.873,0.438,0.103,0.268,94.949,4,1
4PMQ9IidXtvDdhmlH4IBPD,0.847,0.146,2,-12.368,1,0.0488,0.941,0.932,0.11,0.281,99.994,4,1
1NgkiQCZtk0Hnb5ocnUe04,0.66,0.377,5,-10.556,0,0.0357,0.882,0.0659,0.114,0.183,134.989,4,1
0vB4Vd6PtkJSEnWsmqATnZ,0.553,0.614,1,-5.098,1,0.0306,0.764,0.0,0.0811,0.345,136.628,4,1
2ecEcNTfy1kYSOfc2ZwQlU,0.747,0.307,11,-12.91,1,0.043,0.954,0.645,0.108,0.364,119.88,4,1
